Timestamp,Campaign ID,Customer ID,Observation,Diagnosis & Reasoning,Decision,Reasoning Behind Action,Action Taken,Outcome
2026-09-02 19:32:30,camp_ord_1027,cust_27,Triggered recovery step. Link needed/regenerated for order ord_1027.,"Successfully generated Razorpay payment link (ID: plink_1788343350_ord_1027_1788357750_1788343350, Amount: ₹3772.25). | reasoning: Retained original classification diagnosis.",Proceed with nudge sequence (Attempt #2).,"Payment link is active with 5% discount, allowing recovery payload delivery.","Sent message: 'Hey Kiran Rao 27! Aapke order 'Order #ord_1027' (₹3772.25) ka payment low balance ki wajah se fail ho gaya. Don't worry, aap instant retry karne ke liye doosra card ya UPI use kar sakte hain yahan se: https://rzp.io/i/mock_ord_1027_1788357750_1788343350'","Campaign updated: outbound_count=2, status='active'."
2026-09-02 19:32:30,camp_ord_1028,cust_28,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 19:32:30,camp_ord_1029,cust_29,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 19:32:30,camp_ord_1030,cust_30,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 19:32:30,camp_ord_1031,cust_31,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 19:32:30,camp_ord_1032,cust_32,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 19:32:30,camp_ord_1033,cust_33,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 19:32:30,camp_ord_1034,cust_34,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 19:32:30,camp_ord_1035,cust_35,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 19:32:30,camp_ord_1036,cust_36,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 19:32:30,camp_ord_1037,cust_37,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 19:32:30,camp_ord_1038,cust_38,Triggered recovery step. Link needed/regenerated for order ord_1038.,"Successfully generated Razorpay payment link (ID: plink_1788343350_ord_1038_1788357750_1788343350, Amount: ₹8841.56). | reasoning: Retained original classification diagnosis.",Proceed with nudge sequence (Attempt #2).,"Payment link is active with 5% discount, allowing recovery payload delivery.","Sent message: 'Hi Sneha Reddy 38, card details incorrect hone ya bank restrictions ki wajah se payment decline ho gaya tha. Aap UPI ya doosre card se payment retry kar sakte hain yahan se: https://rzp.io/i/mock_ord_1038_1788357750_1788343350'","Campaign updated: outbound_count=2, status='active'."
2026-09-02 19:32:30,camp_ord_1039,cust_39,Triggered recovery step. Link needed/regenerated for order ord_1039.,"Successfully generated Razorpay payment link (ID: plink_1788343350_ord_1039_1788357750_1788343350, Amount: ₹9455.07). | reasoning: Retained original classification diagnosis.",Proceed with nudge sequence (Attempt #2).,"Payment link is active with 5% discount, allowing recovery payload delivery.",Sent message: 'Hey Ananya Iyer 39! Lagta hai aapka 'Order #ord_1039' (₹9455.07) ka checkout process beech me cancel ho gaya tha. Order complete karne ke liye direct link yahan hai: https://rzp.io/i/mock_ord_1039_1788357750_1788343350',"Campaign updated: outbound_count=2, status='active'."
2026-09-02 19:32:30,camp_ord_1040,cust_40,Triggered recovery step. Link needed/regenerated for order ord_1040.,"Successfully generated Razorpay payment link (ID: plink_1788343350_ord_1040_1788357750_1788343350, Amount: ₹1358.30). | reasoning: Retained original classification diagnosis.",Proceed with nudge sequence (Attempt #2).,"Payment link is active with 5% discount, allowing recovery payload delivery.","Sent message: 'Hi Sneha Reddy 40, card details incorrect hone ya bank restrictions ki wajah se payment decline ho gaya tha. Aap UPI ya doosre card se payment retry kar sakte hain yahan se: https://rzp.io/i/mock_ord_1040_1788357750_1788343350'","Campaign updated: outbound_count=2, status='active'."
2026-09-02 19:32:30,camp_ord_1041,cust_41,Triggered recovery step. Link needed/regenerated for order ord_1041.,"Successfully generated Razorpay payment link (ID: plink_1788343350_ord_1041_1788357750_1788343350, Amount: ₹432.33). | reasoning: Retained original classification diagnosis.",Proceed with nudge sequence (Attempt #2).,"Payment link is active with 5% discount, allowing recovery payload delivery.","Sent message: 'Hey Meera Nair 41! Aapke order 'Order #ord_1041' (₹432.33) ka payment low balance ki wajah se fail ho gaya. Don't worry, aap instant retry karne ke liye doosra card ya UPI use kar sakte hain yahan se: https://rzp.io/i/mock_ord_1041_1788357750_1788343350'","Campaign updated: outbound_count=2, status='active'."
2026-09-02 19:32:30,camp_ord_1042,cust_42,Triggered recovery step. Link needed/regenerated for order ord_1042.,"Successfully generated Razorpay payment link (ID: plink_1788343350_ord_1042_1788357750_1788343350, Amount: ₹304.10). | reasoning: Retained original classification diagnosis.",Proceed with nudge sequence (Attempt #2).,"Payment link is active with 5% discount, allowing recovery payload delivery.","Sent message: 'Hi Amit Sharma 42, aapka ₹304.10 ka order payment complete nahi ho paya tha. Aap is direct payment link par click karke secure checkout complete kar sakte hain: https://rzp.io/i/mock_ord_1042_1788357750_1788343350'","Campaign updated: outbound_count=2, status='active'."
2026-09-02 19:32:30,camp_ord_1043,cust_43,Triggered recovery step. Link needed/regenerated for order ord_1043.,"Successfully generated Razorpay payment link (ID: plink_1788343350_ord_1043_1788357750_1788343350, Amount: ₹8623.96). | reasoning: Retained original classification diagnosis.",Proceed with nudge sequence (Attempt #2).,"Payment link is active with 5% discount, allowing recovery payload delivery.","Sent message: 'Hi Ananya Iyer 43, bank servers down hone ki wajah se aapka ₹8623.96 ka payment complete nahi ho paya. Servers ab back online hain. Aap yahan click karke easily order complete kar sakte hain: https://rzp.io/i/mock_ord_1043_1788357750_1788343350'","Campaign updated: outbound_count=2, status='active'."
2026-09-02 19:32:30,camp_ord_1044,cust_44,Triggered recovery step. Link needed/regenerated for order ord_1044.,"Successfully generated Razorpay payment link (ID: plink_1788343350_ord_1044_1788357750_1788343350, Amount: ₹2816.89). | reasoning: Retained original classification diagnosis.",Proceed with nudge sequence (Attempt #2).,"Payment link is active with 5% discount, allowing recovery payload delivery.","Sent message: 'Hey Kiran Rao 44! Aapke order 'Order #ord_1044' (₹2816.89) ka payment low balance ki wajah se fail ho gaya. Don't worry, aap instant retry karne ke liye doosra card ya UPI use kar sakte hain yahan se: https://rzp.io/i/mock_ord_1044_1788357750_1788343350'","Campaign updated: outbound_count=2, status='active'."
2026-09-02 19:32:30,camp_ord_1045,cust_45,Triggered recovery step. Link needed/regenerated for order ord_1045.,"Successfully generated Razorpay payment link (ID: plink_1788343350_ord_1045_1788357750_1788343350, Amount: ₹6937.56). | reasoning: Retained original classification diagnosis.",Proceed with nudge sequence (Attempt #2).,"Payment link is active with 5% discount, allowing recovery payload delivery.","Sent message: 'Hi Deepak Gupta 45, aapka ₹6937.56 ka order payment complete nahi ho paya tha. Aap is direct payment link par click karke secure checkout complete kar sakte hain: https://rzp.io/i/mock_ord_1045_1788357750_1788343350'","Campaign updated: outbound_count=2, status='active'."
2026-09-02 19:32:30,camp_ord_1046,cust_46,Triggered recovery step. Link needed/regenerated for order ord_1046.,"Successfully generated Razorpay payment link (ID: plink_1788343350_ord_1046_1788357750_1788343350, Amount: ₹7505.04). | reasoning: Retained original classification diagnosis.",Proceed with nudge sequence (Attempt #2).,"Payment link is active with 5% discount, allowing recovery payload delivery.","Sent message: 'Hi Rohan Das 46, card details incorrect hone ya bank restrictions ki wajah se payment decline ho gaya tha. Aap UPI ya doosre card se payment retry kar sakte hain yahan se: https://rzp.io/i/mock_ord_1046_1788357750_1788343350'","Campaign updated: outbound_count=2, status='active'."
2026-09-02 19:32:30,camp_ord_1047,cust_47,Triggered recovery step. Link needed/regenerated for order ord_1047.,"Successfully generated Razorpay payment link (ID: plink_1788343350_ord_1047_1788357750_1788343350, Amount: ₹1135.33). | reasoning: Retained original classification diagnosis.",Proceed with nudge sequence (Attempt #2).,"Payment link is active with 5% discount, allowing recovery payload delivery.","Sent message: 'Hi Rohan Das 47, bank servers down hone ki wajah se aapka ₹1135.33 ka payment complete nahi ho paya. Servers ab back online hain. Aap yahan click karke easily order complete kar sakte hain: https://rzp.io/i/mock_ord_1047_1788357750_1788343350'","Campaign updated: outbound_count=2, status='active'."
2026-09-02 19:32:30,camp_ord_1048,cust_48,Triggered recovery step. Link needed/regenerated for order ord_1048.,"Successfully generated Razorpay payment link (ID: plink_1788343350_ord_1048_1788357750_1788343350, Amount: ₹4045.34). | reasoning: Retained original classification diagnosis.",Proceed with nudge sequence (Attempt #2).,"Payment link is active with 5% discount, allowing recovery payload delivery.",Sent message: 'Hey Amit Sharma 48! Lagta hai aapka 'Order #ord_1048' (₹4045.34) ka checkout process beech me cancel ho gaya tha. Order complete karne ke liye direct link yahan hai: https://rzp.io/i/mock_ord_1048_1788357750_1788343350',"Campaign updated: outbound_count=2, status='active'."
2026-09-02 19:32:30,camp_ord_1049,cust_49,Triggered recovery step. Link needed/regenerated for order ord_1049.,"Successfully generated Razorpay payment link (ID: plink_1788343350_ord_1049_1788357750_1788343350, Amount: ₹3966.78). | reasoning: Retained original classification diagnosis.",Proceed with nudge sequence (Attempt #2).,"Payment link is active with 5% discount, allowing recovery payload delivery.","Sent message: 'Hey Ananya Iyer 49! Aapke order 'Order #ord_1049' (₹3966.78) ka payment low balance ki wajah se fail ho gaya. Don't worry, aap instant retry karne ke liye doosra card ya UPI use kar sakte hain yahan se: https://rzp.io/i/mock_ord_1049_1788357750_1788343350'","Campaign updated: outbound_count=2, status='active'."
2026-09-02 20:32:30,camp_ord_1016,cust_16,Observed order status is 'paid'.,Customer paid successfully (either via recovery link or elsewhere).,Terminate campaign immediately.,"Under Hard stopping rules, completed payments require absolute suspension of nudges to prevent double charging or spam.",Flipped status to 'completed_paid' and halted worker.,Recovery successfully marked as paid. Halted.
2026-09-02 20:32:30,camp_ord_1017,cust_17,Observed order status is 'paid'.,Customer paid successfully (either via recovery link or elsewhere).,Terminate campaign immediately.,"Under Hard stopping rules, completed payments require absolute suspension of nudges to prevent double charging or spam.",Flipped status to 'completed_paid' and halted worker.,Recovery successfully marked as paid. Halted.
2026-09-02 20:32:30,camp_ord_1018,cust_18,Observed order status is 'paid'.,Customer paid successfully (either via recovery link or elsewhere).,Terminate campaign immediately.,"Under Hard stopping rules, completed payments require absolute suspension of nudges to prevent double charging or spam.",Flipped status to 'completed_paid' and halted worker.,Recovery successfully marked as paid. Halted.
2026-09-02 20:32:30,camp_ord_1019,cust_19,Observed order status is 'paid'.,Customer paid successfully (either via recovery link or elsewhere).,Terminate campaign immediately.,"Under Hard stopping rules, completed payments require absolute suspension of nudges to prevent double charging or spam.",Flipped status to 'completed_paid' and halted worker.,Recovery successfully marked as paid. Halted.
2026-09-02 20:32:30,camp_ord_1020,cust_20,Observed order status is 'paid'.,Customer paid successfully (either via recovery link or elsewhere).,Terminate campaign immediately.,"Under Hard stopping rules, completed payments require absolute suspension of nudges to prevent double charging or spam.",Flipped status to 'completed_paid' and halted worker.,Recovery successfully marked as paid. Halted.
2026-09-02 20:32:30,camp_ord_1021,cust_21,Observed order status is 'paid'.,Customer paid successfully (either via recovery link or elsewhere).,Terminate campaign immediately.,"Under Hard stopping rules, completed payments require absolute suspension of nudges to prevent double charging or spam.",Flipped status to 'completed_paid' and halted worker.,Recovery successfully marked as paid. Halted.
2026-09-02 20:32:30,camp_ord_1022,cust_22,Observed order status is 'paid'.,Customer paid successfully (either via recovery link or elsewhere).,Terminate campaign immediately.,"Under Hard stopping rules, completed payments require absolute suspension of nudges to prevent double charging or spam.",Flipped status to 'completed_paid' and halted worker.,Recovery successfully marked as paid. Halted.
2026-09-02 20:32:30,camp_ord_1023,cust_23,Observed order status is 'paid'.,Customer paid successfully (either via recovery link or elsewhere).,Terminate campaign immediately.,"Under Hard stopping rules, completed payments require absolute suspension of nudges to prevent double charging or spam.",Flipped status to 'completed_paid' and halted worker.,Recovery successfully marked as paid. Halted.
2026-09-02 20:32:30,camp_ord_1024,cust_24,Observed order status is 'paid'.,Customer paid successfully (either via recovery link or elsewhere).,Terminate campaign immediately.,"Under Hard stopping rules, completed payments require absolute suspension of nudges to prevent double charging or spam.",Flipped status to 'completed_paid' and halted worker.,Recovery successfully marked as paid. Halted.
2026-09-02 20:32:30,camp_ord_1025,cust_25,Observed order status is 'paid'.,Customer paid successfully (either via recovery link or elsewhere).,Terminate campaign immediately.,"Under Hard stopping rules, completed payments require absolute suspension of nudges to prevent double charging or spam.",Flipped status to 'completed_paid' and halted worker.,Recovery successfully marked as paid. Halted.
2026-09-02 20:32:30,camp_ord_1026,cust_26,Observed order status is 'paid'.,Customer paid successfully (either via recovery link or elsewhere).,Terminate campaign immediately.,"Under Hard stopping rules, completed payments require absolute suspension of nudges to prevent double charging or spam.",Flipped status to 'completed_paid' and halted worker.,Recovery successfully marked as paid. Halted.
2026-09-02 20:32:30,camp_ord_1027,cust_27,Observed order status is 'paid'.,Customer paid successfully (either via recovery link or elsewhere).,Terminate campaign immediately.,"Under Hard stopping rules, completed payments require absolute suspension of nudges to prevent double charging or spam.",Flipped status to 'completed_paid' and halted worker.,Recovery successfully marked as paid. Halted.
2026-09-02 20:32:30,camp_ord_1028,cust_28,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 20:32:30,camp_ord_1029,cust_29,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 20:32:30,camp_ord_1030,cust_30,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 20:32:30,camp_ord_1031,cust_31,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 20:32:30,camp_ord_1032,cust_32,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 20:32:30,camp_ord_1033,cust_33,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 20:32:30,camp_ord_1034,cust_34,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 20:32:30,camp_ord_1035,cust_35,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 20:32:30,camp_ord_1036,cust_36,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 20:32:30,camp_ord_1037,cust_37,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 23:32:30,camp_ord_1028,cust_28,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 23:32:30,camp_ord_1029,cust_29,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 23:32:30,camp_ord_1030,cust_30,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 23:32:30,camp_ord_1031,cust_31,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 23:32:30,camp_ord_1032,cust_32,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 23:32:30,camp_ord_1033,cust_33,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 23:32:30,camp_ord_1034,cust_34,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 23:32:30,camp_ord_1035,cust_35,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 23:32:30,camp_ord_1036,cust_36,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 23:32:30,camp_ord_1037,cust_37,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-02 23:32:30,camp_ord_1038,cust_38,Triggered recovery step for Attempt #3.,Customer has not paid. Failure reason is classified as card_declined. | reasoning: Retained original classification diagnosis.,Send Hinglish nudge attempt #3.,"Sent nudge attempt #3 to recover cart. Hinglish language is utilized to build customer trust and clear confusion, tailored to the card_declined error.","Sent message: 'Hi Sneha Reddy 38, card details incorrect hone ya bank restrictions ki wajah se payment decline ho gaya tha. Aap UPI ya doosre card se payment retry kar sakte hain yahan se: https://rzp.io/i/mock_ord_1038_1788357750_1788343350'","Campaign updated: outbound_count=3, status='active'."
2026-09-02 23:32:30,camp_ord_1039,cust_39,Triggered recovery step for Attempt #3.,Customer has not paid. Failure reason is classified as payment_cancelled. | reasoning: Retained original classification diagnosis.,Send Hinglish nudge attempt #3.,"Sent nudge attempt #3 to recover cart. Hinglish language is utilized to build customer trust and clear confusion, tailored to the payment_cancelled error.",Sent message: 'Hey Ananya Iyer 39! Lagta hai aapka 'Order #ord_1039' (₹9455.07) ka checkout process beech me cancel ho gaya tha. Order complete karne ke liye direct link yahan hai: https://rzp.io/i/mock_ord_1039_1788357750_1788343350',"Campaign updated: outbound_count=3, status='active'."
2026-09-02 23:32:30,camp_ord_1040,cust_40,Triggered recovery step for Attempt #3.,Customer has not paid. Failure reason is classified as card_declined. | reasoning: Retained original classification diagnosis.,Send Hinglish nudge attempt #3.,"Sent nudge attempt #3 to recover cart. Hinglish language is utilized to build customer trust and clear confusion, tailored to the card_declined error.","Sent message: 'Hi Sneha Reddy 40, card details incorrect hone ya bank restrictions ki wajah se payment decline ho gaya tha. Aap UPI ya doosre card se payment retry kar sakte hain yahan se: https://rzp.io/i/mock_ord_1040_1788357750_1788343350'","Campaign updated: outbound_count=3, status='active'."
2026-09-02 23:32:30,camp_ord_1041,cust_41,Triggered recovery step for Attempt #3.,Customer has not paid. Failure reason is classified as insufficient_funds. | reasoning: Retained original classification diagnosis.,Send Hinglish nudge attempt #3.,"Sent nudge attempt #3 to recover cart. Hinglish language is utilized to build customer trust and clear confusion, tailored to the insufficient_funds error.","Sent message: 'Hey Meera Nair 41! Aapke order 'Order #ord_1041' (₹432.33) ka payment low balance ki wajah se fail ho gaya. Don't worry, aap instant retry karne ke liye doosra card ya UPI use kar sakte hain yahan se: https://rzp.io/i/mock_ord_1041_1788357750_1788343350'","Campaign updated: outbound_count=3, status='active'."
2026-09-02 23:32:30,camp_ord_1042,cust_42,Triggered recovery step for Attempt #3.,Customer has not paid. Failure reason is classified as unknown. | reasoning: Retained original classification diagnosis.,Send Hinglish nudge attempt #3.,"Sent nudge attempt #3 to recover cart. Hinglish language is utilized to build customer trust and clear confusion, tailored to the unknown error.","Sent message: 'Hi Amit Sharma 42, aapka ₹304.10 ka order payment complete nahi ho paya tha. Aap is direct payment link par click karke secure checkout complete kar sakte hain: https://rzp.io/i/mock_ord_1042_1788357750_1788343350'","Campaign updated: outbound_count=3, status='active'."
2026-09-02 23:32:30,camp_ord_1043,cust_43,Triggered recovery step for Attempt #3.,Customer has not paid. Failure reason is classified as bank_technical_error. | reasoning: Retained original classification diagnosis.,Send Hinglish nudge attempt #3.,"Sent nudge attempt #3 to recover cart. Hinglish language is utilized to build customer trust and clear confusion, tailored to the bank_technical_error error.","Sent message: 'Hi Ananya Iyer 43, bank servers down hone ki wajah se aapka ₹8623.96 ka payment complete nahi ho paya. Servers ab back online hain. Aap yahan click karke easily order complete kar sakte hain: https://rzp.io/i/mock_ord_1043_1788357750_1788343350'","Campaign updated: outbound_count=3, status='active'."
2026-09-02 23:32:30,camp_ord_1044,cust_44,Triggered recovery step for Attempt #3.,Customer has not paid. Failure reason is classified as insufficient_funds. | reasoning: Retained original classification diagnosis.,Send Hinglish nudge attempt #3.,"Sent nudge attempt #3 to recover cart. Hinglish language is utilized to build customer trust and clear confusion, tailored to the insufficient_funds error.","Sent message: 'Hey Kiran Rao 44! Aapke order 'Order #ord_1044' (₹2816.89) ka payment low balance ki wajah se fail ho gaya. Don't worry, aap instant retry karne ke liye doosra card ya UPI use kar sakte hain yahan se: https://rzp.io/i/mock_ord_1044_1788357750_1788343350'","Campaign updated: outbound_count=3, status='active'."
2026-09-02 23:32:30,camp_ord_1045,cust_45,Triggered recovery step for Attempt #3.,Customer has not paid. Failure reason is classified as unknown. | reasoning: Retained original classification diagnosis.,Send Hinglish nudge attempt #3.,"Sent nudge attempt #3 to recover cart. Hinglish language is utilized to build customer trust and clear confusion, tailored to the unknown error.","Sent message: 'Hi Deepak Gupta 45, aapka ₹6937.56 ka order payment complete nahi ho paya tha. Aap is direct payment link par click karke secure checkout complete kar sakte hain: https://rzp.io/i/mock_ord_1045_1788357750_1788343350'","Campaign updated: outbound_count=3, status='active'."
